transfermarkt_id	futbolcu	gol	mac	istatistik_durumu	kulup_sayisi	aciklama
505	Sascha Rösler	131	580	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
222849	Vic Halom	131	452	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
94070	Walter Krause	131	344	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
561300	Wayne Biggins	131	470	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
58729	Augusto Pacheco Fraga	130	185	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3709	Facundo Sava	130	474	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
309020	Fernando Ansola	130	323	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
421940	Gianni Bui	130	351	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
142843	Hugo Sotil	130	294	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
688	Lee Dong-Gook	130	290	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
478892	Lorenzo Frison	130	165	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
217383	Mick Byrne	130	442	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
177242	Mickey Walsh	130	361	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
1538	Miran Pavlin	130	497	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
5041	Mirnes Mešić	130	414	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
50257	Oskar Drobne	130	304	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
380	Sören Seidel	130	337	EKSIK	10	Weekly match dataset only; historical aggregate unavailable
25256	Theo Gries	130	335	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
100552	Werner Seubert	130	215	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
336896	Antonino Barraco	129	402	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
287072	Arfon Griffiths	129	621	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
22748	Bernardo Vasconcelos	129	327	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
10367	Claudio Caniggia	129	389	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
335669	Fausto Borin	129	160	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
302130	Frans Vermeyen	129	440	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
52608	Gabriel Caballero	129	674	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
501929	Gordon Hobson	129	459	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
97124	Horst Haug	129	592	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
35891	Ivan Bošković	129	320	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
253931	Jorge Barbarin	129	484	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
106972	Jorge Burruchaga	129	456	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
1450	Lilian Laslandes	129	380	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
431089	Nerio Ulivieri	129	448	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
7184	Okan Öztürk	129	500	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
226527	Pasquale Traini	129	546	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
89866	Per Røntved	129	439	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
142887	Theo de Jong	129	373	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
226275	Зоран Филиповић	129	338	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
452173	Ally McLeod	128	308	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
224065	Bobby Brown	128	206	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
109491	David Hirst	128	355	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
6800	Deivid de Souza	128	352	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
495794	Diego Zanin	128	484	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
102150	Faustino Asprilla	128	329	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
73007	Fernando Esparza Aizcorbe	128	527	EKSIK	11	Weekly match dataset only; historical aggregate unavailable
6778	Gary Blissett	128	404	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
117193	Glenn Hoddle	128	544	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
314879	Hasan Çelik	128	232	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
149507	Iain Dowie	128	445	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
135749	José Eulogio Gárate Ormaechea	128	265	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
97820	Klaus Slatina	128	622	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
229166	Loris Pradella	128	568	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
37182	Madiou Konate	128	334	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
8059	Maksim Romaşenko	128	451	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
97154	Michael Mayer	128	451	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
272533	Neville Roach	128	351	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
7478	Óscar de Paula	128	489	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
116757	Paolo Rossi	128	251	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
56833	Patrick da Silva	128	272	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
143453	Pedro Rocha	128	290	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
188518	Ray Clarke	128	254	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
97306	Robby Langers	128	310	EKSIK	9	Weekly match dataset only; historical aggregate unavailable
72646	Sergio Blanco	128	311	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
133255	Simon Tahamata	128	703	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
95896	Wolfgang Schüler	128	415	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
257960	Yves Triantafyllos	128	232	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
249175	Alan Curtis	127	634	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
138607	Antonio Mohamed	127	478	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
173824	Chérif Oudjani	127	393	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
176647	Colin Addison	127	413	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
165719	Elia Bastianoni	127	137	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
243979	Eric Gates	127	519	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
336602	Fadil Vokrri	127	363	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
222688	Garry Thompson	127	487	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
80079	Gerd-Volker Schock	127	258	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
4619	Giannis Anastasiou	127	416	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
94057	Hans-Peter Gummlich	127	234	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
12686	Jason Bowen	127	543	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
116747	Jorge Valdano	127	340	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
184546	Kakhaber Kacharava	127	311	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
102587	Luiz Antônio Correia da Costa	127	336	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
3689	Marians Pahars	127	330	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
229255	Mustafa Denizli	127	401	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
179892	Stéphane Paille	127	419	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
92975	Urko Vera	127	426	EKSIK	13	Weekly match dataset only; historical aggregate unavailable
22560	Wesley Lopes da Silva	127	307	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
698770	Constantino Jardim	126	405	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
150620	David Loggie	126	333	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
24690	Günter Netzer	126	408	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
97163	Hermann Ohlicher	126	390	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
868	Horst Elberfeld	126	318	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
89856	Klaus Wunder	126	373	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
126327	Maciej Śliwowski	126	362	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
103220	Marius Lăcătuș	126	498	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
14014	Ricardo Fuller	126	457	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
484320	Ross Jenkins	126	383	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
4411	Stefan Selaković	126	504	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
482286	Víctor Ramos	126	57	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
4147	Ariel Ortega	125	477	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
89946	Bernd Rupp	125	255	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
626150	Bobby Hunt	125	315	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
51351	Charlie MacDonald	125	406	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
224588	Daniele Pasa	125	559	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
142686	Don Masson	125	625	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
10032	Gary McAllister	125	731	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
291374	Georges Lech	125	379	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
14624	Jason Lee	125	621	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
244804	John Hughes (1943 doğumlu futbolcu)	125	282	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
56039	Luis Ignacio Quinteros	125	346	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
118185	Manuel Negrete	125	465	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
335292	Massimo Rovellini	125	603	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
49708	Matty McNeil	125	414	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
101329	Neil Webb	125	498	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
253628	Roger Davies	125	323	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
15238	Stanko Svitlica	125	309	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
94093	Arno Steffenhagen	124	390	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
386678	Billy Ashcroft	124	458	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
29543	Claudio Milar	124	257	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
1164	Dino Toppmöller	124	279	EKSIK	9	Weekly match dataset only; historical aggregate unavailable
784025	Elson Beiruth	124	317	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
294700	Fulvio Flavoni	124	170	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
145634	Itzik Zohar	124	423	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
227414	Jeroen Boere	124	323	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
3506	Jørn Andersen	124	454	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
66496	Leo Fortune-West	124	454	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
394030	Nicola D'Ottavio	124	426	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
639428	Peter Silvester	124	342	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
35372	Rónald Gómez	124	336	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
154786	Roy Lassiter	124	315	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
102753	Stéphane Guivarc'h	124	249	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
177113	Adrian Heath	123	559	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
67094	Aleksandr Borodyuk	123	441	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
7904	Álvaro Santos	123	336	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
313347	Andoni Murúa	123	429	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
6050	Andrea Fabbrini	123	499	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
14217	Andrzej Niedzielan	123	369	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
161	Artur Wichniarek	123	404	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
5007	Benedict Akwuegbu	123	383	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
834922	Bobby Ross	123	601	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
70997	Chando	123	391	EKSIK	8	Weekly match dataset only; historical aggregate unavailable
7792	Darío Silva	123	339	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
7965	Dion Esajas	123	357	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
336948	Franco De Falco	123	434	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
209910	Goran Stojiljković	123	311	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
1131978	Henri Atamaniuk	123	381	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
300303	Ian Wallace	123	382	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
16909	Ianis Zicu	123	386	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
4482	Igor Gluščević	123	405	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
98157	Iyseden Christie	123	447	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
176839	Keith Weller	123	584	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
176003	Kyle Lightbourne	123	401	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
7601	Luis Enrique	123	442	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
111187	Marcel Oerlemans	123	345	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
